train_loss,train_acc,val_loss,val_acc
0.03283872029147293,0.9905459770114943,0.022625431428048827,0.993735632183908
0.030754867625280936,0.9912356321839081,0.02622618924418502,0.9924137931034482
0.032752134971957565,0.9906609195402298,0.030798408025796507,0.9910344827586207
0.03114018566826166,0.990919540229885,0.01411589771230544,0.9963793103448276
0.02914946822825573,0.9914942528735632,0.017395124855337438,0.995
